,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
186,4.039300526,1.733219246,3.958202878,1.64224539,3.734452935,1.768378537,3.529830035,1.623719399,3.697363727,1.780458413,4.027871935,1.956638235
187,4.200824585,1.83499192,4.059470669,1.917022062,3.967671157,1.917405751,3.878008125,1.899799039,3.975724971,1.858900771,4.169651494,2.017129892
188,4.172259579,1.756407963,4.076381482,1.777514388,4.07227219,1.809684283,4.090289662,2.013170907,4.344286499,2.042717123,4.572527924,2.293598014
189,3.792654666,1.614394848,3.76626088,1.533098269,3.744371377,1.601930703,3.808073019,1.735281539,3.946301682,1.84463264,4.355036791,2.03198889
190,3.890971648,1.78856922,3.943473733,1.664358445,3.987879064,1.885050425,3.979531826,1.972990678,4.272757604,2.150098175,4.598416701,2.293692599
191,4.212079659,1.922555336,4.131884817,1.955168425,3.98526913,1.823408034,3.943071163,1.981513256,4.146021344,2.037566681,4.547226217,2.247525539
192,4.671841777,2.20313429,4.604632062,2.083167213,4.554044078,2.231111946,4.428437977,2.253185395,4.592105162,2.230271744,4.909426183,2.492272302
193,5.188688608,2.107985935,5.212870907,2.251475468,5.409776978,2.472446897,5.580737719,2.66146478,5.740710168,2.6925456,5.941277112,2.808564795
194,5.876195509,2.472406808,5.930027152,2.587950989,6.338564508,2.995696032,6.567580248,3.21469809,6.583736717,3.242866046,6.523913401,3.304834165
195,5.783535369,2.422009282,6.009170925,2.5336833,6.230581905,2.92388032,6.511276003,3.186638118,6.5305988,3.228009237,6.508536416,3.229400049
196,5.696377003,2.356035126,5.72457644,2.49496328,6.027326825,2.753483467,6.200552756,2.950914243,6.180892169,2.956106033,6.253938457,2.995073307
197,5.667729409,2.357658259,5.872702335,2.425202429,6.236057339,2.963042582,6.675594589,3.225384473,6.704416406,3.367475785,6.790258443,3.354706529
198,5.678591802,2.39717678,5.767071594,2.47078501,6.195298519,2.899551818,6.545762281,3.214579,6.640349204,3.261333561,6.651139773,3.211548985
199,5.595153218,2.366474644,5.816940023,2.493828584,6.228986345,2.945267914,6.581303958,3.268700835,6.637928814,3.267163266,6.743619774,3.254330843
200,5.733231664,2.42097023,5.956042464,2.61780826,6.306937848,3.013597969,6.883429194,3.282396443,6.799404253,3.443788519,6.71194812,3.415373759
201,5.726954147,2.478557703,6.008736114,2.567478796,6.38759858,3.111236081,6.786180939,3.361686328,6.946265509,3.440097144,6.840952224,3.402022126
202,5.025002353,2.207601732,5.339750544,2.320290897,5.712144632,2.844709073,6.333674985,3.234329294,6.415517846,3.373885616,6.416544637,3.335512927
203,5.075576378,1.442546935,5.186514972,1.539840536,5.533577909,1.860684346,5.752797172,2.105422239,6.155099479,2.327280001,6.326890134,2.418659989
204,5.381627395,1.69656076,5.470975026,1.714777855,5.68765039,2.104428182,5.970559708,2.308632529,6.254778365,2.465300989,6.481322886,2.62392761
205,5.325795571,1.578120475,5.295088676,1.554554723,5.390329443,1.754790504,5.589609091,1.976312577,5.96376214,2.08512815,6.29192712,2.397248872
206,5.524326556,1.783427956,5.719010694,1.912727594,6.169207269,2.374283881,6.538287793,2.628819845,6.870670464,2.907583831,7.091166254,3.018693373
207,5.880933524,2.076538741,5.903300374,2.148605639,6.167501141,2.492072168,6.427727091,2.667983671,6.575416573,2.900945862,6.929654013,2.963234825
208,5.703467278,1.962028714,5.708796631,2.073635538,6.038550169,2.370469707,6.344555584,2.576781514,6.561454106,2.811538083,6.855126139,2.904917177
209,5.400699507,1.85038627,5.430123229,1.914745013,5.538920577,2.143267725,5.809013214,2.521625289,6.014622716,2.618516958,6.409950261,2.770359599
210,4.555285589,1.531391197,4.694020097,1.563515675,5.146346725,1.91243029,5.506209881,2.306031364,5.88353214,2.626539959,6.207365179,2.833510028
211,4.128035717,1.63174661,4.240787112,1.708154571,4.384292978,1.941963696,4.623383695,2.179914957,5.063090178,2.526289549,5.503171681,2.660181401
212,4.200224324,1.674947192,4.157213003,1.766713162,4.097572958,1.741789161,4.166173834,1.799984649,4.462144085,2.110861335,5.012563678,2.404472755
213,3.933143355,1.86930697,4.020941963,1.999799314,3.957953663,2.069720072,4.247486117,2.361791281,4.793363082,2.593860708,5.156601067,2.986322114
214,4.241466785,2.023995872,4.438209918,2.063801171,4.773973016,2.377866037,5.102658642,2.660695404,5.472703679,2.966827463,5.904265819,3.307834284
215,5.021472149,2.713217167,5.021138851,2.727869026,5.31000816,2.990400104,5.539871562,3.211233829,5.870800859,3.430006435,6.136687,3.601718301
216,4.958785254,2.337485351,4.948165599,2.32737492,4.983571553,2.490306008,5.106829832,2.634176708,5.433563597,2.824080491,5.923016644,3.13688684
217,5.071837485,2.498816467,5.203668205,2.489439771,5.53569324,2.89431156,5.743247531,3.138306071,6.17508373,3.356443877,6.463193849,3.569865701
218,5.00859571,2.385599153,5.1186623,2.43404397,5.436901804,2.772627006,5.815458418,3.016634866,6.05845149,3.262378404,6.328081414,3.473200681
219,4.946245407,2.34157139,5.032868438,2.422309328,5.332858221,2.788083072,5.816499394,3.158339533,6.051372305,3.428934374,6.424664373,3.52607899
220,5.010266169,2.334350139,5.083945297,2.477193974,5.513656639,2.87053865,5.919282402,3.175393788,6.385574366,3.423337473,6.486261341,3.594947475
221,5.070291727,2.464886672,5.228106822,2.500528328,5.557159803,2.95042407,6.058971715,3.266184942,6.384911016,3.47868387,6.562055006,3.684543926
222,5.313377109,2.438207477,5.348150116,2.423268344,5.667980058,2.795766903,6.010496319,3.014117622,6.277974898,3.167267553,6.453048911,3.434599485
223,5.351561309,2.479071449,5.560171648,2.732318645,6.135365419,3.275769865,6.73523574,3.642501981,7.147546864,3.833656025,7.235092618,3.968409
224,5.003940447,2.233575104,5.300339041,2.564809762,6.338706601,3.226249128,7.033108947,3.864809054,7.425701026,4.125220552,7.519653299,4.294907892
225,4.797661118,2.410305485,5.122179812,2.675940611,5.96152267,3.48351801,6.725359969,3.882669146,7.178257234,4.217639806,7.339346196,4.325865428
226,4.686206843,2.52308927,4.963563893,2.77831891,5.797192225,3.511304366,6.533100943,4.063067702,7.047142108,4.353473359,7.110678754,4.426817175
227,4.529727476,2.510607588,4.971156191,2.779498196,6.227834864,3.772064565,7.268900893,4.515728128,7.770396567,4.809618175,7.613689026,4.804802011
228,4.250059594,2.094353302,4.659364931,2.435560677,5.822667043,3.298463052,6.824992599,4.094529309,7.351307459,4.42395899,7.311704505,4.409319804
229,3.757469443,1.828825416,4.216447069,2.298730581,5.378258171,3.08578029,6.403685132,3.925039895,6.97133481,4.271751229,7.105244104,4.390152625
230,3.897262354,1.882658909,4.430403396,2.268584215,5.814665379,3.344216935,6.940202652,4.108809222,7.423141572,4.596766034,7.595232817,4.569124155
231,3.901266306,2.171233054,4.429302584,2.579441528,5.739278453,3.523859633,6.907390121,4.393850574,7.47424076,4.786706718,7.47933196,4.768978314
232,4.168368741,2.054665181,4.652632787,2.369141394,5.619939303,3.184696615,6.598314666,3.8492556,7.054750329,4.257868433,7.253155894,4.255369476
233,4.33975919,2.392696532,4.769983782,2.708403718,5.853262324,3.547985903,6.796868641,4.274701734,7.168537211,4.520488826,7.233670827,4.612036519
234,4.117917878,1.995550541,4.557734105,2.3331606,5.425017993,3.060815206,6.384458978,3.747334889,6.824671734,4.124589189,6.969965403,4.176641715
235,3.932165191,1.817656082,4.21763082,2.169932524,5.244332058,2.905447446,6.180324638,3.563996376,6.706048524,3.895223047,6.905229085,4.034072113
236,2.975898874,1.339348862,3.524306178,1.621442126,4.382543064,2.333717502,5.276996892,2.929628637,5.991584293,3.410599491,6.185259552,3.536379247
237,3.061156081,1.169985719,3.514513516,1.47145689,4.549198565,2.303351959,5.524594145,3.148113702,6.262601304,3.600496511,6.554033638,3.776790091
238,3.035607183,1.394941367,3.55341194,1.754097962,4.915011402,2.806808207,6.035889957,3.7390382,6.710450952,4.238502717,6.762131984,4.213278816
239,3.098148843,1.294275978,3.620059604,1.833623328,4.884787298,2.665187695,6.051939444,3.588827063,6.701658747,4.124470003,6.8268912,3.994194415
240,3.051210766,1.31151675,3.596866025,1.700186599,4.943977948,2.782533271,6.077313406,3.67030779,6.717624787,4.073867011,6.83780254,4.108396172
241,3.158472313,1.506133263,3.727499828,1.719461146,4.95973165,2.784501318,6.138864423,3.646645197,6.765578447,4.116773762,6.926884604,4.272378081
242,2.90389765,1.321227907,3.317333209,1.700744778,4.414955362,2.518786287,5.462384151,3.268380857,6.069468022,3.635129094,6.216169403,3.794809877
243,3.126507691,1.338687474,3.741448995,1.774494289,4.750170874,2.628484219,5.795329312,3.411396318,6.398580137,3.809403613,6.54967806,3.90734644
244,3.219121113,1.391500252,3.680323937,1.798447329,4.791899627,2.604795486,5.811695998,3.333080542,6.372960974,3.842345567,6.471349858,3.821808577
245,3.085929281,1.359170335,3.617453241,1.66455715,4.72005616,2.561592654,5.667596449,3.353055396,6.380108711,3.787151921,6.417243569,3.830244272
246,3.122774678,1.433972475,3.557426428,1.671207217,4.652602617,2.550915302,5.645628444,3.27926569,6.39173512,3.750119352,6.433440685,3.822404618
247,3.175650646,1.53075948,3.620443914,1.752899397,4.613788066,2.521471456,5.605173904,3.298698263,6.119177723,3.648002989,6.285710547,3.692438015
248,3.415244559,1.562056583,3.821339491,1.842832687,4.802324066,2.579417013,5.608278951,3.20114659,5.98741273,3.603091023,6.228276495,3.683438791
249,3.397961186,1.502930661,3.69401212,1.660757209,4.46475333,2.221773763,5.130799195,2.969021823,5.615754108,3.289819101,5.757037568,3.384036312
250,3.364252973,1.389536545,3.658689833,1.63153638,4.532786589,2.361048397,5.358546455,3.018651768,5.789714065,3.383007082,6.03360224,3.407710744
251,3.214993845,1.381129976,3.619895146,1.652005549,4.622594475,2.417337894,5.38141968,3.058505471,5.972022177,3.374562618,6.003671732,3.438397387
252,3.354556161,1.414704744,3.732481784,1.647544065,4.678175647,2.454202104,5.635337618,3.16213984,6.070898408,3.497203536,6.124178957,3.517356732
253,3.226612067,1.312963856,3.472571156,1.611390978,4.388473671,2.404128136,5.272527927,3.148398964,5.761985969,3.510420285,5.948739693,3.531855726
254,3.171069048,1.418268396,3.604910034,1.771685986,4.610775304,2.66205796,5.598133182,3.272598755,6.017457604,3.688312649,6.232747122,3.812306788
255,3.27981232,1.479236273,3.656707269,1.826341403,4.758416901,2.722001327,5.668096458,3.355379377,6.271088128,3.770388715,6.267515499,3.567177307
256,3.831633767,1.95129575,4.292536898,2.306895553,5.379874789,3.266746318,6.41093563,3.965791576,6.795693709,4.200321999,6.794694877,4.124536189
257,3.948584571,1.947907238,4.338474165,2.239266264,5.470719936,3.162727286,6.455229767,3.830601995,6.815137355,4.231247915,6.707569743,4.132279287
258,3.471752114,1.880379393,3.896216027,2.187418488,4.925157323,3.0042602,5.791235982,3.718857225,6.238621198,3.984140238,6.312507188,4.022739694
259,3.154798118,1.555926748,3.541500867,1.928366402,4.534985781,2.690696878,5.558676819,3.338447439,5.929914374,3.731350248,6.033756223,3.767844976
260,3.13267913,1.569768122,3.650010542,1.974426798,4.928742526,2.941691598,6.030241948,3.649441383,6.47377676,4.13039942,6.581873453,4.132642684
261,2.527110443,1.247660669,2.997975912,1.644185712,4.132812803,2.451464879,5.2116863,3.361249336,5.856549874,3.759928086,5.91408234,3.81294507
262,3.034054217,1.57305594,3.5935581,1.854282312,4.714820386,2.724289884,5.765866793,3.482978682,6.201510298,3.847296992,6.364862418,3.980458919
263,2.450362251,1.183947029,2.914914911,1.376604421,3.898926705,2.199998955,4.881897524,2.892996387,5.520889641,3.464110407,5.805765732,3.641002939
264,2.396108695,0.868326469,2.858444441,1.236237695,3.992922157,2.13647985,5.162094551,2.96238322,5.687143394,3.410034,5.914687209,3.444878951
265,2.26129093,0.737640618,2.781899032,1.225426056,3.923666891,2.040843538,5.192288699,3.018031293,5.941245242,3.442632435,6.007187824,3.575996984
266,2.639453222,1.024927407,3.107594791,1.501224909,4.731927127,2.545238096,6.086546201,3.610620673,6.776348601,4.074978806,6.766023718,4.094432901
267,3.038516589,1.037052434,3.681637649,1.505276577,5.266875768,2.568902306,6.507141036,3.543554413,7.081464964,3.956748978,7.078247489,3.921398831
268,3.10097446,0.716008578,3.793926222,1.11222237,5.399845868,2.366174127,6.716154224,3.435421975,7.540323886,3.850465285,7.556821457,3.756747091
269,3.05713923,0.624868407,3.697834915,1.151558257,5.533389164,2.514025138,7.087398862,3.680620183,7.913985491,4.11883117,7.842585163,4.106848514
270,2.926499548,0.517429449,3.676970208,1.210363404,5.532250355,2.478679582,7.172132759,3.651730557,7.879352501,4.172703273,7.906177163,4.213952555
271,2.899319602,0.543863266,3.588319443,1.104270032,5.495758155,2.419691453,6.92222136,3.563677955,7.752839799,4.104170903,7.712441783,4.140708554
272,2.799106547,0.477088649,3.493173908,0.963955208,5.284504332,2.238019411,6.749288041,3.420183224,7.562102075,3.979260435,7.587578965,3.974158465
273,2.761646625,0.476537121,3.375309139,0.899380092,5.090159946,2.258282753,6.640334374,3.390827813,7.496164268,3.963582431,7.575397516,3.861081247
274,2.559758058,0.411302539,3.336041376,0.938870869,4.999252063,2.23621573,6.552136039,3.199532678,7.346992911,3.879358402,7.396726878,3.838257593
275,2.597820449,0.33569739,3.203052046,0.734188667,4.915547483,2.073024182,6.244291007,3.200466822,7.055980177,3.646427769,7.202154798,3.67757121
276,2.530350369,0.316785921,3.118049146,0.783006096,4.805356671,2.051442763,6.214040661,3.082851549,6.99078309,3.608527782,7.100006019,3.625737005
277,2.513881434,0.247140126,3.147677915,0.759378274,4.631552038,1.974997818,6.119581866,2.91918216,6.823803157,3.436528789,6.92952013,3.695085886
278,2.904984929,0.452337886,3.506002862,0.855103973,4.753067754,1.82943594,6.010642291,2.778793508,6.779259215,3.230874982,6.880649198,3.405219163
279,2.563731337,0.365477645,3.047063417,0.749875113,4.353876022,1.664007609,5.471249056,2.516930397,6.105945328,3.007927531,6.397383825,3.219088026
280,2.29625323,0.119630255,2.803683424,0.662400905,4.055154525,1.554518225,5.327107902,2.400096795,6.059517946,3.013640275,6.167325276,3.140856728
281,2.423819923,0.054584494,2.961082238,0.353691279,4.048424631,1.274384178,5.157916656,2.157793112,5.963950942,2.631230239,6.181646276,2.775987243
282,2.03853046,-0.079189132,2.49609512,0.191231414,3.446455595,1.040202273,4.488439593,1.913722362,5.413998565,2.430502253,5.739608312,2.628567733
283,1.737507008,-0.193862371,2.071779091,0.070306517,3.19657756,0.900693209,4.240144644,1.743703625,5.073625733,2.344403972,5.50497544,2.569167785
284,1.818258087,-0.17271484,2.098377603,0.25282869,3.22589447,1.102303084,4.167251533,1.917610184,5.054048865,2.479565584,5.435767466,2.640950592
285,1.861711606,-0.009076627,2.278889206,0.270610106,3.412905001,1.182920227,4.417421968,2.061288816,5.347820791,2.599753794,5.582964053,2.878190713
286,1.837056776,0.030105607,2.210846569,0.370129545,3.353444352,1.148721158,4.41165898,1.956292722,5.143358297,2.501988486,5.559343359,2.695443892
287,1.60563185,-0.023413657,1.96485699,0.129466545,3.007100291,1.004801024,3.915351244,1.792842531,4.775342551,2.323891809,5.237952805,2.596754946
288,1.63028869,0.161365767,1.954695004,0.400136528,2.936142837,1.246305893,3.889612252,2.048673533,4.770503037,2.499314089,5.110773368,2.783007727
289,1.858361306,0.247705926,2.216900666,0.714041879,3.499690812,1.541991855,4.647618528,2.4181887,5.514942572,3.013026389,5.720717765,3.221681912
290,1.851981795,0.018664316,2.426468844,0.495654895,3.921862125,1.607788592,5.266670374,2.533546106,6.027086711,3.125677218,6.170939594,3.248517862
291,1.543274816,-0.201398572,2.169742986,0.304682562,3.66690721,1.457755924,4.972039718,2.444371797,5.93779743,3.095161339,6.124451263,3.206303082
292,1.600097692,-0.164257244,2.028495494,0.120589659,3.150199822,0.966092423,4.169345206,1.868837601,5.086855626,2.440670269,5.450268395,2.682501893
293,1.567054359,-0.052106608,2.010998736,0.297806676,3.20073231,1.299117014,4.362719688,2.202432064,5.331648691,2.728896483,5.577399191,2.96128997
294,1.129412467,-0.097381561,1.611957897,0.328130565,2.782572663,1.315699934,4.102047443,2.168343944,4.951326538,2.879365795,5.307713986,3.03734439
295,1.489482843,0.014580017,2.009246388,0.321474066,3.035364196,1.13594008,4.116965307,2.100158226,5.018886281,2.605409288,5.315513388,2.900089687
296,1.386493008,0.113135191,1.846439841,0.468609045,3.247960606,1.419294234,4.392292029,2.344822248,5.344349152,2.970844289,5.599824861,3.154273964
297,0.894398497,-0.487068656,1.386404918,-0.161877729,2.588857146,0.863272152,3.932382722,1.693893227,4.8071667,2.443352925,5.242433514,2.705428103
298,0.809342775,-0.627645221,1.34162388,-0.204215865,2.597100771,0.671378418,4.002985743,1.64609108,4.984923665,2.406881411,5.342798621,2.628416886
299,0.73774148,-0.888027711,1.203889513,-0.483804511,2.489329412,0.499641174,3.707954749,1.469443694,4.752123626,2.126692144,5.208273133,2.374561437
300,0.75583987,-0.826720753,1.198176364,-0.43671861,2.533809573,0.46266243,3.704683681,1.383077152,4.896099555,2.222536062,5.310728599,2.501497852
301,0.799765137,-0.706218069,1.221728149,-0.354725158,2.483617997,0.453159794,3.549725981,1.465412311,4.6562744,2.143910354,5.084434098,2.524351014
302,0.901344552,-0.649787561,1.516870191,-0.20753547,2.547878658,0.798505269,3.92428708,1.691854552,4.849204868,2.376741551,5.258120486,2.602583347
303,0.857442375,-0.554805818,1.419361376,-0.227201291,2.730987054,0.767818478,4.001780582,1.730857785,5.059562407,2.515549694,5.526228198,2.793352011
304,0.815724782,-0.675382108,1.403936684,-0.181184483,2.747349026,0.799357254,3.986176489,1.677998274,5.080868218,2.370749414,5.416690002,2.80694772
305,0.791857137,-0.683807546,1.313224947,-0.267662261,2.581773715,0.73766119,3.82477827,1.64843873,4.983630147,2.387120305,5.273258194,2.601497297
306,0.684888496,-0.650997786,1.123743319,-0.333625296,2.370884282,0.636705487,3.533410414,1.563353547,4.639683132,2.236700802,4.976038157,2.44204937
307,0.755401867,-0.540480787,1.328420115,-0.13000675,2.665787543,0.78512721,3.885160173,1.754552325,4.871201828,2.409732416,5.298697177,2.649153296
308,0.770690188,-0.541926369,1.296602009,-0.09804413,2.492287057,0.753572413,3.726393233,1.634685054,4.65077543,2.276286454,5.04600075,2.552475026
309,0.65576551,-0.752339728,1.118078271,-0.299698139,2.22959793,0.433975117,3.393790906,1.449275889,4.393710144,2.116814301,4.846213379,2.410384955
310,0.424061021,-0.570249405,0.856438056,-0.276169222,1.887819995,0.520264959,3.141591464,1.420821161,4.112163969,2.133788887,4.469130294,2.429616982
311,0.340566238,-0.694673201,0.900422287,-0.27480796,2.23838409,0.823511565,3.58780777,1.848887295,4.510714999,2.392853643,4.951828881,2.683041884
312,0.327314751,-0.612496732,0.814273011,-0.249067028,2.089534712,0.722328467,3.443447034,1.665666777,4.443064329,2.269340596,4.746853653,2.620503452
313,0.365994188,-0.670619097,0.846617178,-0.192118309,2.105867446,0.747884139,3.530548978,1.694276726,4.422172132,2.422083161,4.869277947,2.593508566
314,0.410146343,-0.509094811,1.061447064,-0.107104897,2.484601444,0.983668105,3.846849307,1.985611362,4.792518071,2.633657002,5.18112094,2.860453946
315,0.509471172,-0.540263203,1.058264782,-0.062597199,2.416276563,0.965372294,3.812691248,1.852395959,4.76951355,2.634344754,5.059441078,2.852991462
316,0.404050516,-0.532061367,0.994655241,-0.106917339,2.336983302,0.875847096,3.585711709,1.838705865,4.606526815,2.468583185,4.897973125,2.637299184
317,0.526163583,-0.532406882,1.041744493,-0.161731426,2.45126331,1.022311619,3.721183838,1.928414959,4.713035141,2.589574743,5.001491378,2.80601583
318,0.594882971,-0.506484493,1.144737841,-0.066830396,2.485979376,0.955529635,3.628879992,1.919018643,4.737785477,2.586641255,5.054940795,2.781532221
319,0.497287194,-0.521538917,1.003893907,-0.105546634,2.487775469,1.010761797,3.854850539,2.026091019,4.715893399,2.670194033,5.074463469,2.797203698
320,-0.282227536,-0.73826946,0.189064295,-0.329997061,1.569334571,0.670694755,2.984119672,1.703152931,3.959160984,2.344029329,4.374952098,2.689040277
321,-0.190027171,-0.843659068,0.404311682,-0.369757662,1.902105804,0.746497978,3.216874165,1.761915946,4.304172925,2.386570494,4.591526705,2.666172244
322,-0.004894965,-0.805697179,0.50948321,-0.434704807,1.752496192,0.675979158,3.164094718,1.578944625,4.136531281,2.279743648,4.483066888,2.479981527
323,-0.123593608,-0.748874479,0.403131937,-0.278765586,1.963763714,0.826352586,3.359685212,1.874445763,4.500397372,2.533108409,4.725798905,2.801561992
324,0.047052152,-0.388333025,0.566207475,-0.052969419,2.084997527,1.124153728,3.452850828,2.20488727,4.524613628,2.76046548,4.783507815,3.031921127
325,0.469709647,-0.249099119,1.096106139,0.181950974,2.65230432,1.3325959,4.104914959,2.379444833,4.924277213,3.080049473,5.202227017,3.234076076
326,0.203035378,-0.40611604,0.970435333,0.097057985,2.783282581,1.374592827,4.327496688,2.631612357,5.363304071,3.23133383,5.581320808,3.390074707
327,0.006621004,-0.654225841,0.891032396,0.068755444,2.506506265,1.253559711,4.122078921,2.430257426,5.111183751,3.150285674,5.362299527,3.343838513
328,0.106652024,-0.416049557,0.904157553,0.160949748,2.639238742,1.370485173,4.262677119,2.611804728,5.131890586,3.187119257,5.362077165,3.348678223
329,-0.283140823,-0.56447178,0.376569429,-0.071997491,2.098698026,1.125999886,3.555094583,2.326062731,4.591018869,2.991824738,4.808472697,3.211605885
330,-0.523297857,-0.56998923,0.223463351,-0.119742538,1.771432703,1.116841834,3.304973935,2.241654092,4.452563867,3.013134359,4.507734593,3.087244323
331,-0.240595276,-0.534879773,0.347990607,-0.041871646,1.952206218,1.172518531,3.456748193,2.356264961,4.492047513,2.947850881,4.688091937,3.142151162
332,-0.145671577,-0.52528864,0.591343821,0.060908199,2.151715845,1.223491499,3.684386805,2.399245105,4.699225987,2.984035373,4.840789937,3.111678536
333,-0.174960038,-0.474294169,0.428059217,0.103105702,1.990407158,1.344890424,3.624817346,2.370193779,4.393177665,3.01539355,4.698590418,3.185511205
334,-0.71270405,-0.49847057,-0.098499791,0.057732797,1.555644052,1.225159697,2.989074789,2.257281317,4.056112731,3.024206649,4.311519603,3.185644234
335,-0.67000035,-0.40641205,0.029949599,0.011434271,1.571551407,1.143358056,2.969685548,2.311193063,4.04774818,2.989291269,4.271605793,3.113576827
336,-0.383985228,-0.214915761,0.105743704,0.204810094,1.641638964,1.29363517,2.96878515,2.323921981,3.837899699,2.864712253,4.016687726,3.127346978
337,-0.183631714,0.12957923,0.381214554,0.48955096,1.841186053,1.633150694,3.095391757,2.650066561,4.037695428,3.13143839,4.21033405,3.375556994
338,-0.769220764,0.044563754,-0.188744788,0.48243642,0.914494423,1.447732172,2.087749029,2.322637001,3.045608309,2.87770804,3.421156137,3.079360893
339,-1.133620849,-0.063265917,-0.594613718,0.385401602,0.773961066,1.436649149,1.928129461,2.246506134,2.947449677,2.907447018,3.225579168,3.094667638
340,-0.826796504,0.033541492,-0.248144981,0.573478758,1.118238258,1.583735993,2.38864577,2.603298472,3.331721568,3.267389966,3.535168771,3.310665054
341,-1.048108786,-0.120657354,-0.486085986,0.24413638,0.88649998,1.452434695,2.32119335,2.386623357,3.122758513,2.961497497,3.403971121,3.214795289
342,-0.993029334,0.022847994,-0.480974597,0.478458303,0.794689156,1.413939269,2.106172583,2.448062779,3.012975628,3.030409133,3.289512441,3.21044525
343,-1.065362997,0.174891793,-0.325192529,0.665895494,0.927504086,1.738832427,2.414907325,2.804653037,3.306224889,3.382032404,3.450702135,3.48447125
344,-1.096781775,0.36467691,-0.497639325,0.854683455,0.948370886,2.091452786,2.479654538,3.035269321,3.2818508,3.553748319,3.431248778,3.683573261
345,-0.882104305,0.288441687,-0.437206023,0.784346429,1.107390469,1.882776588,2.420804762,2.836518903,3.203907786,3.357490639,3.371833199,3.491360476
346,-1.301427994,0.250861664,-0.822775797,0.629748976,0.678159146,1.69235802,1.842194069,2.645133073,2.748905321,3.248984315,2.987255267,3.424846197
347,-1.522289631,0.068777888,-0.925547061,0.471813575,0.307410869,1.58365534,1.702464369,2.477729338,2.523199786,3.121046718,2.75102854,3.313940389
348,-1.17244603,0.249282434,-0.813810897,0.59706274,0.285954452,1.464351618,1.472145927,2.170713147,2.257930943,2.857594555,2.510452093,3.115526862
349,-0.980837171,-0.004730938,-0.573863326,0.393389465,0.47806539,1.243410968,1.574970299,2.089625052,2.574084697,2.627986198,2.966225443,2.91405242
350,-1.000820286,0.097201582,-0.517756736,0.521048109,0.692285911,1.439153314,1.834159716,2.267912835,2.762244056,2.894242012,3.073877922,3.107313563
351,-1.17371211,0.116017478,-0.704700172,0.521391023,0.306244511,1.445040145,1.377141343,2.232945431,2.203441476,2.857386672,2.530276389,3.027686692
352,-1.677532051,0.064951493,-1.297011771,0.419159573,-0.452007891,1.093135137,0.583331066,1.823983674,1.285834703,2.396854593,1.764928106,2.718752925
353,-1.683497518,0.186776988,-1.250638598,0.424618834,-0.387087989,1.044751312,0.502843865,1.870469642,1.370770001,2.470835728,1.856626917,2.709629162
354,-1.607510719,0.177938316,-1.370155624,0.414328161,-0.380965687,1.081626077,0.465730567,1.816873115,1.405672183,2.370857235,1.77583771,2.693905337
355,-1.778559747,0.132971598,-1.369600745,0.364003582,-0.497876081,1.047461762,0.414867174,1.661485596,1.261794314,2.327909621,1.614226579,2.601227794
356,-1.662328998,0.14491632,-1.347582481,0.261395987,-0.51158316,1.009093587,0.406697884,1.683557347,1.212921947,2.247189102,1.58576091,2.6024134
357,-1.738076252,0.061707814,-1.462726642,0.295905817,-0.604597403,0.960771748,0.22692408,1.615338314,1.105323358,2.193660477,1.52149733,2.566946313
358,-1.723546837,0.193661934,-1.377876414,0.245506905,-0.611846162,0.969286647,0.195182786,1.601867235,1.02742995,2.237535105,1.475812343,2.473935678
359,-1.522345831,0.264207793,-1.281264163,0.347452409,-0.38463518,0.998847645,0.516005332,1.708393426,1.312434564,2.341465316,1.783859197,2.744628666
360,-1.647032379,0.106393627,-1.257157712,0.375442692,-0.523388175,1.072327213,0.428548932,1.706450189,1.324895044,2.31836733,1.672229316,2.690839118
361,-1.633752056,0.057056619,-1.362325018,0.302788642,-0.588830386,0.881179943,0.112510473,1.534171447,0.95645107,2.087907811,1.494033816,2.510406067
362,-1.671609152,0.089493524,-1.44491933,0.187624333,-0.644794965,0.824787079,0.097803748,1.444012726,0.869065772,2.089991098,1.413600497,2.355655516
363,-1.501451942,0.065926738,-1.402813266,0.364106801,-0.666583993,0.921203417,0.153640406,1.502375474,0.934898374,2.132858186,1.484634795,2.487644053
364,-1.604475769,0.14118624,-1.345860573,0.34554897,-0.486015314,1.043662637,0.295383055,1.623394067,1.172188725,2.198698386,1.553090994,2.435676909
365,-1.496922301,0.162195849,-1.203121413,0.426033644,-0.388087677,1.126779238,0.533047372,1.809734616,1.367226422,2.354673242,1.742558769,2.554859593
366,-1.622859715,0.020375892,-1.373455966,0.243739489,-0.446031312,0.992718767,0.365283625,1.664526352,1.299793172,2.217407229,1.735996514,2.53663397
367,-1.817500658,-0.193083841,-1.576541388,0.012803413,-0.810153256,0.639742459,0.128685139,1.29520301,0.964276269,1.951719246,1.614053967,2.343716402
368,-1.392023624,0.150934695,-1.111017808,0.349281311,-0.224772861,1.090116318,0.64584323,1.764975929,1.418100278,2.354055829,1.897396801,2.60941941
369,-1.408359758,0.177214409,-1.070066425,0.408637734,-0.109587517,1.193536893,0.884682172,1.883777574,1.621419318,2.423886801,2.070687483,2.641764783
370,-1.400238351,0.133956145,-1.060694384,0.463775831,-0.162745734,1.168260547,0.788203008,1.82117667,1.619961973,2.374480928,1.989416784,2.710503083
371,-1.301253814,0.040217738,-1.098055963,0.217060713,-0.484088985,0.824039403,0.342339915,1.314291777,1.182491769,1.95028714,1.71479902,2.306065853
