,1,2,5,10,20,30
2008-10-31,,2.6734999999999998,2.8169999999999997,3.209,,3.1609999999999996
2008-11-28,,3.06,3.129,2.8789999999999996,,3.3310000000000004
2008-12-31,,2.5239999999999996,2.2360000000000007,2.3404999999999996,,3.112000000000001
2009-01-30,,1.3940000000000001,1.731,2.56,,3.207
2009-02-27,,1.317,2.002,2.715,,3.461
2009-03-31,,0.6219999999999999,1.3400000000000003,2.3040000000000003,,3.3930000000000002
2009-04-30,,0.44999999999999996,1.4610000000000003,2.092,,3.0200000000000005
2009-05-29,,0.1299999999999999,1.6049999999999998,2.4100000000000006,,3.082
2009-06-30,,-0.13700000000000023,1.2639999999999998,2.159,,2.933
2009-07-31,-0.18300000000000016,-0.04699999999999971,1.112,1.9130000000000003,,2.7210000000000005
